Term,Total,slope,pvalue,weeks_present,first_seen,last_seen,score_up,score_down,score
align,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
align center,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
alt,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
alt class,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
alt class attachment,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
attachment,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
attachment post,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
attachment post thumbnail,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
class attachment,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
class attachment post,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
class rws excerpt,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
class rws img,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
class rws title,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
div class,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
div class rws,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
elegant,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
excerpt,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
height,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
height src,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
height src width,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
idea,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
image,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
image height,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
image height src,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
img,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
img alt,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
img alt class,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
making,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
post image,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
post image height,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
post thumbnail post,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
post thumbnail size,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
rws excerpt,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
rws img,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
rws img alt,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
rws title,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
rws title style,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
size post,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
size post thumbnail,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
spaces,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
src,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
src width,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
src width class,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
style text,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
style text align,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
text,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
text align,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
text align center,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
thumbnail post,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
thumbnail post image,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
thumbnail size,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
thumbnail size post,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
title,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
title style,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
title style text,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
transform,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
width,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
width class,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
width class rws,10,1.0714285714285714,0.14381080871160382,1,2026-03-09,2026-03-09,0.323047869190461,-0.323047869190461,0.323047869190461
bed,9,0.9642857142857142,0.14381080871160395,1,2026-03-09,2026-03-09,0.30493391723052227,-0.30493391723052227,0.30493391723052227
sofa,9,0.9642857142857142,0.14381080871160395,1,2026-03-09,2026-03-09,0.30493391723052227,-0.30493391723052227,0.30493391723052227
target,9,0.9642857142857142,0.14381080871160395,1,2026-03-09,2026-03-09,0.30493391723052227,-0.30493391723052227,0.30493391723052227
tiny,9,0.9642857142857142,0.14381080871160395,1,2026-03-09,2026-03-09,0.30493391723052227,-0.30493391723052227,0.30493391723052227
studio,13,1.107142857142857,0.16918666018813558,2,2026-02-09,2026-03-09,0.2958963749744698,-0.2958963749744698,0.2958963749744698
simple,19,1.3214285714285712,0.08348705894927345,3,2026-02-09,2026-03-09,0.29548041131247216,-0.29548041131247216,0.29548041131247216
architectural,8,0.8571428571428571,0.14381080871160395,1,2026-03-09,2026-03-09,0.2857142857142857,-0.2857142857142857,0.2857142857142857
building,8,0.8571428571428571,0.14381080871160395,1,2026-03-09,2026-03-09,0.2857142857142857,-0.2857142857142857,0.2857142857142857
craft ideas,8,0.8571428571428571,0.14381080871160395,1,2026-03-09,2026-03-09,0.2857142857142857,-0.2857142857142857,0.2857142857142857
decoration,8,0.8571428571428571,0.14381080871160395,1,2026-03-09,2026-03-09,0.2857142857142857,-0.2857142857142857,0.2857142857142857
digest,8,0.8571428571428571,0.14381080871160395,1,2026-03-09,2026-03-09,0.2857142857142857,-0.2857142857142857,0.2857142857142857
inspiration,8,0.8571428571428571,0.14381080871160395,1,2026-03-09,2026-03-09,0.2857142857142857,-0.2857142857142857,0.2857142857142857
kitchen,8,0.8571428571428571,0.14381080871160395,1,2026-03-09,2026-03-09,0.2857142857142857,-0.2857142857142857,0.2857142857142857
light,8,0.8571428571428571,0.14381080871160395,1,2026-03-09,2026-03-09,0.2857142857142857,-0.2857142857142857,0.2857142857142857
love,8,0.8571428571428571,0.14381080871160395,1,2026-03-09,2026-03-09,0.2857142857142857,-0.2857142857142857,0.2857142857142857
painting,8,0.8571428571428571,0.14381080871160395,1,2026-03-09,2026-03-09,0.2857142857142857,-0.2857142857142857,0.2857142857142857
paper,8,0.8571428571428571,0.14381080871160395,1,2026-03-09,2026-03-09,0.2857142857142857,-0.2857142857142857,0.2857142857142857
project,8,0.8571428571428571,0.14381080871160395,1,2026-03-09,2026-03-09,0.2857142857142857,-0.2857142857142857,0.2857142857142857
old,12,1.0,0.17286848589102868,2,2026-02-09,2026-03-09,0.2773500981126146,-0.2773500981126146,0.2773500981126146
interior designers,14,1.0714285714285714,0.006267499099451485,3,2026-02-23,2026-03-09,0.27664166758624403,-0.27664166758624403,0.27664166758624403
design ideas,7,0.75,0.14381080871160382,1,2026-03-09,2026-03-09,0.2651650429449553,-0.2651650429449553,0.2651650429449553
feel,7,0.75,0.14381080871160382,1,2026-03-09,2026-03-09,0.2651650429449553,-0.2651650429449553,0.2651650429449553
flower,7,0.75,0.14381080871160382,1,2026-03-09,2026-03-09,0.2651650429449553,-0.2651650429449553,0.2651650429449553
handmade,7,0.75,0.14381080871160382,1,2026-03-09,2026-03-09,0.2651650429449553,-0.2651650429449553,0.2651650429449553
set,7,0.75,0.14381080871160382,1,2026-03-09,2026-03-09,0.2651650429449553,-0.2651650429449553,0.2651650429449553
smart,7,0.75,0.14381080871160382,1,2026-03-09,2026-03-09,0.2651650429449553,-0.2651650429449553,0.2651650429449553
urban,7,0.75,0.14381080871160382,1,2026-03-09,2026-03-09,0.2651650429449553,-0.2651650429449553,0.2651650429449553
video,7,0.75,0.14381080871160382,1,2026-03-09,2026-03-09,0.2651650429449553,-0.2651650429449553,0.2651650429449553
vintage,7,0.75,0.14381080871160382,1,2026-03-09,2026-03-09,0.2651650429449553,-0.2651650429449553,0.2651650429449553
viral,8,0.7857142857142857,0.05294332245986581,2,2026-03-02,2026-03-09,0.2619047619047619,-0.2619047619047619,0.2619047619047619
just,9,0.8214285714285714,0.030295541470698937,2,2026-03-02,2026-03-09,0.2597585220852597,-0.2597585220852597,0.2597585220852597
architectural digest,6,0.6428571428571428,0.14381080871160395,1,2026-03-09,2026-03-09,0.24297716122021748,-0.24297716122021748,0.24297716122021748
area,6,0.6428571428571428,0.14381080871160395,1,2026-03-09,2026-03-09,0.24297716122021748,-0.24297716122021748,0.24297716122021748
big,6,0.6428571428571428,0.14381080871160395,1,2026-03-09,2026-03-09,0.24297716122021748,-0.24297716122021748,0.24297716122021748
city,6,0.6428571428571428,0.14381080871160395,1,2026-03-09,2026-03-09,0.24297716122021748,-0.24297716122021748,0.24297716122021748
craft ideas diy,6,0.6428571428571428,0.14381080871160395,1,2026-03-09,2026-03-09,0.24297716122021748,-0.24297716122021748,0.24297716122021748
diy craft,6,0.6428571428571428,0.14381080871160395,1,2026-03-09,2026-03-09,0.24297716122021748,-0.24297716122021748,0.24297716122021748
modular,6,0.6428571428571428,0.14381080871160395,1,2026-03-09,2026-03-09,0.24297716122021748,-0.24297716122021748,0.24297716122021748
refined,6,0.6428571428571428,0.14381080871160395,1,2026-03-09,2026-03-09,0.24297716122021748,-0.24297716122021748,0.24297716122021748
real simple,16,0.9999999999999998,0.08855680204602355,3,2026-02-09,2026-03-09,0.2425356250363329,-0.2425356250363329,0.2425356250363329
grandma,12,0.8571428571428571,0.12746400815811626,3,2026-02-23,2026-03-09,0.2377286555250982,-0.2377286555250982,0.2377286555250982
inspired,9,0.75,0.14030224435818997,2,2026-02-16,2026-03-09,0.23717082451262844,-0.23717082451262844,0.23717082451262844
nature,9,0.75,0.14030224435818997,2,2026-02-16,2026-03-09,0.23717082451262844,-0.23717082451262844,0.23717082451262844
studio apartment,10,0.7857142857142857,0.1841133777986899,2,2026-02-09,2026-03-09,0.23690177073967142,-0.23690177073967142,0.23690177073967142
built,5,0.5357142857142857,0.14381080871160382,1,2026-03-09,2026-03-09,0.21870444131992664,-0.21870444131992664,0.21870444131992664
contemporary,5,0.5357142857142857,0.14381080871160382,1,2026-03-09,2026-03-09,0.21870444131992664,-0.21870444131992664,0.21870444131992664
design trend,5,0.5357142857142857,0.14381080871160382,1,2026-03-09,2026-03-09,0.21870444131992664,-0.21870444131992664,0.21870444131992664
diy easy,5,0.5357142857142857,0.14381080871160382,1,2026-03-09,2026-03-09,0.21870444131992664,-0.21870444131992664,0.21870444131992664
home decor ideas,5,0.5357142857142857,0.14381080871160382,1,2026-03-09,2026-03-09,0.21870444131992664,-0.21870444131992664,0.21870444131992664
india,5,0.5357142857142857,0.14381080871160382,1,2026-03-09,2026-03-09,0.21870444131992664,-0.21870444131992664,0.21870444131992664
indian,5,0.5357142857142857,0.14381080871160382,1,2026-03-09,2026-03-09,0.21870444131992664,-0.21870444131992664,0.21870444131992664
materials,5,0.5357142857142857,0.14381080871160382,1,2026-03-09,2026-03-09,0.21870444131992664,-0.21870444131992664,0.21870444131992664
parisian,5,0.5357142857142857,0.14381080871160382,1,2026-03-09,2026-03-09,0.21870444131992664,-0.21870444131992664,0.21870444131992664
rooms,5,0.5357142857142857,0.14381080871160382,1,2026-03-09,2026-03-09,0.21870444131992664,-0.21870444131992664,0.21870444131992664
small bedroom,5,0.5357142857142857,0.14381080871160382,1,2026-03-09,2026-03-09,0.21870444131992664,-0.21870444131992664,0.21870444131992664
small space,5,0.5357142857142857,0.14381080871160382,1,2026-03-09,2026-03-09,0.21870444131992664,-0.21870444131992664,0.21870444131992664
small spaces,5,0.5357142857142857,0.14381080871160382,1,2026-03-09,2026-03-09,0.21870444131992664,-0.21870444131992664,0.21870444131992664
timeless,5,0.5357142857142857,0.14381080871160382,1,2026-03-09,2026-03-09,0.21870444131992664,-0.21870444131992664,0.21870444131992664
transformation,5,0.5357142857142857,0.14381080871160382,1,2026-03-09,2026-03-09,0.21870444131992664,-0.21870444131992664,0.21870444131992664
waste,5,0.5357142857142857,0.14381080871160382,1,2026-03-09,2026-03-09,0.21870444131992664,-0.21870444131992664,0.21870444131992664
finally,7,0.6071428571428571,0.048690706164194804,2,2026-03-02,2026-03-09,0.21465741571734476,-0.21465741571734476,0.21465741571734476
real,18,0.9285714285714285,0.16455005498564845,3,2026-02-09,2026-03-09,0.21302889573695016,-0.21302889573695016,0.21302889573695016
stylish,9,0.6071428571428571,0.2541222035869226,2,2026-02-02,2026-03-09,0.19199542936736586,-0.19199542936736586,0.19199542936736586
abandoned,4,0.42857142857142855,0.14381080871160395,1,2026-03-09,2026-03-09,0.19166296949998196,-0.19166296949998196,0.19166296949998196
buildings,4,0.42857142857142855,0.14381080871160395,1,2026-03-09,2026-03-09,0.19166296949998196,-0.19166296949998196,0.19166296949998196
decor ideas diy,4,0.42857142857142855,0.14381080871160395,1,2026-03-09,2026-03-09,0.19166296949998196,-0.19166296949998196,0.19166296949998196
design ideas stylish,4,0.42857142857142855,0.14381080871160395,1,2026-03-09,2026-03-09,0.19166296949998196,-0.19166296949998196,0.19166296949998196
discover,4,0.42857142857142855,0.14381080871160395,1,2026-03-09,2026-03-09,0.19166296949998196,-0.19166296949998196,0.19166296949998196
explore,4,0.42857142857142855,0.14381080871160395,1,2026-03-09,2026-03-09,0.19166296949998196,-0.19166296949998196,0.19166296949998196
family,4,0.42857142857142855,0.14381080871160395,1,2026-03-09,2026-03-09,0.19166296949998196,-0.19166296949998196,0.19166296949998196
ideas stylish,4,0.42857142857142855,0.14381080871160395,1,2026-03-09,2026-03-09,0.19166296949998196,-0.19166296949998196,0.19166296949998196
led,4,0.42857142857142855,0.14381080871160395,1,2026-03-09,2026-03-09,0.19166296949998196,-0.19166296949998196,0.19166296949998196
makeover,4,0.42857142857142855,0.14381080871160395,1,2026-03-09,2026-03-09,0.19166296949998196,-0.19166296949998196,0.19166296949998196
paris,4,0.42857142857142855,0.14381080871160395,1,2026-03-09,2026-03-09,0.19166296949998196,-0.19166296949998196,0.19166296949998196
room design,4,0.42857142857142855,0.14381080871160395,1,2026-03-09,2026-03-09,0.19166296949998196,-0.19166296949998196,0.19166296949998196
saving,4,0.42857142857142855,0.14381080871160395,1,2026-03-09,2026-03-09,0.19166296949998196,-0.19166296949998196,0.19166296949998196
space saving,4,0.42857142857142855,0.14381080871160395,1,2026-03-09,2026-03-09,0.19166296949998196,-0.19166296949998196,0.19166296949998196
time,4,0.42857142857142855,0.14381080871160395,1,2026-03-09,2026-03-09,0.19166296949998196,-0.19166296949998196,0.19166296949998196
transforming,4,0.42857142857142855,0.14381080871160395,1,2026-03-09,2026-03-09,0.19166296949998196,-0.19166296949998196,0.19166296949998196
units,4,0.42857142857142855,0.14381080871160395,1,2026-03-09,2026-03-09,0.19166296949998196,-0.19166296949998196,0.19166296949998196
ytshorts,4,0.42857142857142855,0.14381080871160395,1,2026-03-09,2026-03-09,0.19166296949998196,-0.19166296949998196,0.19166296949998196
color,8,0.5714285714285714,0.12746400815811626,2,2026-02-23,2026-03-09,0.19047619047619047,-0.19047619047619047,0.19047619047619047
good housekeeping,8,0.5714285714285714,0.036742598005152484,3,2026-02-16,2026-03-09,0.19047619047619047,-0.19047619047619047,0.19047619047619047
housekeeping,8,0.5714285714285714,0.036742598005152484,3,2026-02-16,2026-03-09,0.19047619047619047,-0.19047619047619047,0.19047619047619047
nostalgic,6,0.5,0.0885568020460234,2,2026-03-02,2026-03-09,0.1889822365046136,-0.1889822365046136,0.1889822365046136
nature inspired,6,0.42857142857142855,0.164670255549741,2,2026-02-16,2026-03-09,0.16198477414681164,-0.16198477414681164,0.16198477414681164
best,3,0.3214285714285714,0.14381080871160395,1,2026-03-09,2026-03-09,0.1607142857142857,-0.1607142857142857,0.1607142857142857
conceived,3,0.3214285714285714,0.14381080871160395,1,2026-03-09,2026-03-09,0.1607142857142857,-0.1607142857142857,0.1607142857142857
construction,3,0.3214285714285714,0.14381080871160395,1,2026-03-09,2026-03-09,0.1607142857142857,-0.1607142857142857,0.1607142857142857
decoration ideas,3,0.3214285714285714,0.14381080871160395,1,2026-03-09,2026-03-09,0.1607142857142857,-0.1607142857142857,0.1607142857142857
designed,3,0.3214285714285714,0.14381080871160395,1,2026-03-09,2026-03-09,0.1607142857142857,-0.1607142857142857,0.1607142857142857
group,3,0.3214285714285714,0.14381080871160395,1,2026-03-09,2026-03-09,0.1607142857142857,-0.1607142857142857,0.1607142857142857
landscape,3,0.3214285714285714,0.14381080871160395,1,2026-03-09,2026-03-09,0.1607142857142857,-0.1607142857142857,0.1607142857142857
life,3,0.3214285714285714,0.14381080871160395,1,2026-03-09,2026-03-09,0.1607142857142857,-0.1607142857142857,0.1607142857142857
living space,3,0.3214285714285714,0.14381080871160395,1,2026-03-09,2026-03-09,0.1607142857142857,-0.1607142857142857,0.1607142857142857
located,3,0.3214285714285714,0.14381080871160395,1,2026-03-09,2026-03-09,0.1607142857142857,-0.1607142857142857,0.1607142857142857
room decor,3,0.3214285714285714,0.14381080871160395,1,2026-03-09,2026-03-09,0.1607142857142857,-0.1607142857142857,0.1607142857142857
surrounding,3,0.3214285714285714,0.14381080871160395,1,2026-03-09,2026-03-09,0.1607142857142857,-0.1607142857142857,0.1607142857142857
viralshort,3,0.3214285714285714,0.14381080871160395,1,2026-03-09,2026-03-09,0.1607142857142857,-0.1607142857142857,0.1607142857142857
revealed,5,0.39285714285714285,0.1841133777986899,2,2026-03-02,2026-03-09,0.1603832569679462,-0.1603832569679462,0.1603832569679462
use,4,0.3571428571428571,0.03431659920639645,2,2026-03-02,2026-03-09,0.15971914124998496,-0.15971914124998496,0.15971914124998496
decor trend,12,0.5714285714285714,0.17468781426411928,4,2026-02-02,2026-03-09,0.15848577035006547,-0.15848577035006547,0.15848577035006547
better,8,0.42857142857142855,0.16467025554974116,3,2026-02-02,2026-03-09,0.14285714285714285,-0.14285714285714285,0.14285714285714285
good housekeeping designers,3,0.2857142857142857,0.03674259800515245,2,2026-03-02,2026-03-09,0.14285714285714285,-0.14285714285714285,0.14285714285714285
housekeeping designers,3,0.2857142857142857,0.03674259800515245,2,2026-03-02,2026-03-09,0.14285714285714285,-0.14285714285714285,0.14285714285714285
year,11,0.46428571428571425,0.4336588674051734,2,2026-02-02,2026-03-09,0.1340277410618774,-0.1340277410618774,0.1340277410618774
ready,5,0.3214285714285714,0.19700189094421167,2,2026-02-16,2026-03-09,0.13122266479195596,-0.13122266479195596,0.13122266479195596
living grandma,4,0.28571428571428575,0.3632174676491226,1,2026-03-02,2026-03-02,0.12777531299998798,-0.12777531299998798,0.12777531299998798
spring,13,0.46428571428571425,0.26120667878934156,4,2026-02-02,2026-03-09,0.12408557660219703,-0.12408557660219703,0.12408557660219703
country living grandma,3,0.2142857142857143,0.36321746764912277,1,2026-03-02,2026-03-02,0.10714285714285715,-0.10714285714285715,0.10714285714285715
furniture,4,0.21428571428571427,0.2821798590300508,2,2026-02-16,2026-03-09,0.09583148474999098,-0.09583148474999098,0.09583148474999098
minimalist,5,0.17857142857142855,0.5019636839811592,2,2026-02-02,2026-03-09,0.07290148043997553,-0.07290148043997553,0.07290148043997553
small home,5,0.17857142857142855,0.5019636839811592,2,2026-02-02,2026-03-09,0.07290148043997553,-0.07290148043997553,0.07290148043997553
home design,12,0.21428571428571425,0.7349201962234642,2,2026-02-02,2026-03-09,0.05943216388127454,-0.05943216388127454,0.05943216388127454
country,14,0.21428571428571427,0.6665071531499213,4,2026-02-02,2026-03-02,0.05532833351724881,-0.05532833351724881,0.05532833351724881
