Term,Total,slope,pvalue,weeks_present,first_seen,last_seen,score_up,score_down,score
highlighting,6,0.4642857142857143,0.2129443764776025,2,2025-11-17,2025-11-24,0.17548350532571264,-0.17548350532571264,0.17548350532571264
highlighting responding,6,0.4642857142857143,0.2129443764776025,2,2025-11-17,2025-11-24,0.17548350532571264,-0.17548350532571264,0.17548350532571264
highlighting responding story,6,0.4642857142857143,0.2129443764776025,2,2025-11-17,2025-11-24,0.17548350532571264,-0.17548350532571264,0.17548350532571264
img alt height,6,0.4642857142857143,0.2129443764776025,2,2025-11-17,2025-11-24,0.17548350532571264,-0.17548350532571264,0.17548350532571264
medium people,6,0.4642857142857143,0.2129443764776025,2,2025-11-17,2025-11-24,0.17548350532571264,-0.17548350532571264,0.17548350532571264
medium people continuing,6,0.4642857142857143,0.2129443764776025,2,2025-11-17,2025-11-24,0.17548350532571264,-0.17548350532571264,0.17548350532571264
originally published,6,0.4642857142857143,0.2129443764776025,2,2025-11-17,2025-11-24,0.17548350532571264,-0.17548350532571264,0.17548350532571264
originally published collective,6,0.4642857142857143,0.2129443764776025,2,2025-11-17,2025-11-24,0.17548350532571264,-0.17548350532571264,0.17548350532571264
people continuing,6,0.4642857142857143,0.2129443764776025,2,2025-11-17,2025-11-24,0.17548350532571264,-0.17548350532571264,0.17548350532571264
people continuing conversation,6,0.4642857142857143,0.2129443764776025,2,2025-11-17,2025-11-24,0.17548350532571264,-0.17548350532571264,0.17548350532571264
published,6,0.4642857142857143,0.2129443764776025,2,2025-11-17,2025-11-24,0.17548350532571264,-0.17548350532571264,0.17548350532571264
published collective,6,0.4642857142857143,0.2129443764776025,2,2025-11-17,2025-11-24,0.17548350532571264,-0.17548350532571264,0.17548350532571264
published collective medium,6,0.4642857142857143,0.2129443764776025,2,2025-11-17,2025-11-24,0.17548350532571264,-0.17548350532571264,0.17548350532571264
responding,6,0.4642857142857143,0.2129443764776025,2,2025-11-17,2025-11-24,0.17548350532571264,-0.17548350532571264,0.17548350532571264
responding story,6,0.4642857142857143,0.2129443764776025,2,2025-11-17,2025-11-24,0.17548350532571264,-0.17548350532571264,0.17548350532571264
responsibility,6,0.4642857142857143,0.2129443764776025,2,2025-11-17,2025-11-24,0.17548350532571264,-0.17548350532571264,0.17548350532571264
stay,6,0.4642857142857143,0.2129443764776025,2,2025-11-17,2025-11-24,0.17548350532571264,-0.17548350532571264,0.17548350532571264
trusted,6,0.4642857142857143,0.2129443764776025,2,2025-11-17,2025-11-24,0.17548350532571264,-0.17548350532571264,0.17548350532571264
changed,5,0.42857142857142855,0.057972773557539915,2,2025-11-17,2025-11-24,0.1749635530559413,-0.1749635530559413,0.1749635530559413
online,5,0.42857142857142855,0.057972773557539915,2,2025-11-17,2025-11-24,0.1749635530559413,-0.1749635530559413,0.1749635530559413
means,9,0.5357142857142857,0.38999587530095237,2,2025-10-27,2025-11-17,0.1694077317947346,-0.1694077317947346,0.1694077317947346
app,7,0.46428571428571425,0.3127600248258512,2,2025-11-10,2025-11-17,0.16414978848973422,-0.16414978848973422,0.16414978848973422
background,7,0.46428571428571425,0.3127600248258512,2,2025-11-10,2025-11-17,0.16414978848973422,-0.16414978848973422,0.16414978848973422
require,7,0.46428571428571425,0.3127600248258512,2,2025-11-10,2025-11-17,0.16414978848973422,-0.16414978848973422,0.16414978848973422
value,7,0.46428571428571425,0.20149540728253415,3,2025-11-03,2025-11-24,0.16414978848973422,-0.16414978848973422,0.16414978848973422
big,6,0.4285714285714286,0.36321746764912255,1,2025-11-17,2025-11-17,0.16198477414681167,-0.16198477414681167,0.16198477414681167
early,6,0.4285714285714286,0.36321746764912255,1,2025-11-17,2025-11-17,0.16198477414681167,-0.16198477414681167,0.16198477414681167
entire,6,0.4285714285714286,0.36321746764912255,1,2025-11-17,2025-11-17,0.16198477414681167,-0.16198477414681167,0.16198477414681167
feeling,6,0.4285714285714286,0.36321746764912255,1,2025-11-17,2025-11-17,0.16198477414681167,-0.16198477414681167,0.16198477414681167
image,6,0.4285714285714286,0.36321746764912255,1,2025-11-17,2025-11-17,0.16198477414681167,-0.16198477414681167,0.16198477414681167
money,6,0.4285714285714286,0.36321746764912255,1,2025-11-17,2025-11-17,0.16198477414681167,-0.16198477414681167,0.16198477414681167
needs,6,0.4285714285714286,0.36321746764912255,1,2025-11-17,2025-11-17,0.16198477414681167,-0.16198477414681167,0.16198477414681167
