Term,Total,slope,pvalue,weeks_present,first_seen,last_seen,score_up,score_down,score
travis kelce,23,1.369047619047619,0.309958735506241,1,2026-06-29,2026-06-29,0.27945567501990626,-0.27945567501990626,0.27945567501990626
fashiontrends,22,1.3095238095238095,0.309958735506241,1,2026-06-29,2026-06-29,0.27305458983664554,-0.27305458983664554,0.27305458983664554
stylish,24,1.3333333333333333,0.29557245162157725,2,2026-06-15,2026-06-29,0.26666666666666666,-0.26666666666666666,0.26666666666666666
men fashion,22,1.2619047619047619,0.3018634472743152,2,2026-06-15,2026-06-29,0.26312533202440386,-0.26312533202440386,0.26312533202440386
world,25,1.2976190476190477,0.19948032443169086,2,2026-06-22,2026-06-29,0.2544840325007388,-0.2544840325007388,0.2544840325007388
swift travis,19,1.130952380952381,0.309958735506241,1,2026-06-29,2026-06-29,0.2528886403124762,-0.2528886403124762,0.2528886403124762
swift travis kelce,19,1.130952380952381,0.309958735506241,1,2026-06-29,2026-06-29,0.2528886403124762,-0.2528886403124762,0.2528886403124762
taylor swift travis,19,1.130952380952381,0.309958735506241,1,2026-06-29,2026-06-29,0.2528886403124762,-0.2528886403124762,0.2528886403124762
garden,18,1.0714285714285714,0.309958735506241,1,2026-06-29,2026-06-29,0.2458025720041733,-0.2458025720041733,0.2458025720041733
shorts,26,1.2619047619047619,0.3706171047117226,2,2026-05-18,2026-06-29,0.2428536846591283,-0.2428536846591283,0.2428536846591283
elle,28,1.2857142857142858,0.25621510266892766,3,2026-06-08,2026-06-29,0.238751149084781,-0.238751149084781,0.238751149084781
street,18,1.0238095238095237,0.26581401328789983,2,2026-06-22,2026-06-29,0.23487801324843224,-0.23487801324843224,0.23487801324843224
make,16,0.9285714285714286,0.2850664428613511,2,2026-06-22,2026-06-29,0.22521165181945205,-0.22521165181945205,0.22521165181945205
according,17,0.9166666666666666,0.22110608927528544,2,2026-06-22,2026-06-29,0.2160604053625562,-0.2160604053625562,0.2160604053625562
madison,14,0.8333333333333334,0.309958735506241,1,2026-06-29,2026-06-29,0.21516574145596762,-0.21516574145596762,0.21516574145596762
madison square,14,0.8333333333333334,0.309958735506241,1,2026-06-29,2026-06-29,0.21516574145596762,-0.21516574145596762,0.21516574145596762
madison square garden,14,0.8333333333333334,0.309958735506241,1,2026-06-29,2026-06-29,0.21516574145596762,-0.21516574145596762,0.21516574145596762
square,14,0.8333333333333334,0.309958735506241,1,2026-06-29,2026-06-29,0.21516574145596762,-0.21516574145596762,0.21516574145596762
square garden,14,0.8333333333333334,0.309958735506241,1,2026-06-29,2026-06-29,0.21516574145596762,-0.21516574145596762,0.21516574145596762
shirt,23,1.0357142857142858,0.23318899748619737,3,2026-06-15,2026-06-29,0.2114142932759291,-0.2114142932759291,0.2114142932759291
girls,15,0.8452380952380952,0.29827537802471343,2,2026-06-15,2026-06-29,0.2113095238095238,-0.2113095238095238,0.2113095238095238
love,13,0.7738095238095238,0.309958735506241,1,2026-06-29,2026-06-29,0.20680929433699508,-0.20680929433699508,0.20680929433699508
outfit ideas,13,0.7738095238095238,0.309958735506241,1,2026-06-29,2026-06-29,0.20680929433699508,-0.20680929433699508,0.20680929433699508
swift wedding,13,0.7738095238095238,0.309958735506241,1,2026-06-29,2026-06-29,0.20680929433699508,-0.20680929433699508,0.20680929433699508
luxury,21,0.9642857142857143,0.3237522463541626,3,2026-05-25,2026-06-29,0.20558640505719578,-0.20558640505719578,0.20558640505719578
best,13,0.75,0.27932028719628504,2,2026-06-22,2026-06-29,0.2004459314343183,-0.2004459314343183,0.2004459314343183
black,13,0.75,0.27932028719628504,2,2026-06-22,2026-06-29,0.2004459314343183,-0.2004459314343183,0.2004459314343183
fashion trends,42,1.3095238095238095,0.34170900850950725,5,2026-05-18,2026-06-29,0.19970050876888706,-0.19970050876888706,0.19970050876888706
fans,12,0.7142857142857143,0.309958735506241,1,2026-06-29,2026-06-29,0.19810721293758185,-0.19810721293758185,0.19810721293758185
heat,12,0.7142857142857143,0.309958735506241,1,2026-06-29,2026-06-29,0.19810721293758185,-0.19810721293758185,0.19810721293758185
just,20,0.9047619047619048,0.35949451199809235,3,2026-05-25,2026-06-29,0.19743523402304072,-0.19743523402304072,0.19743523402304072
cup,17,0.8214285714285714,0.19643222392831855,2,2026-06-22,2026-06-29,0.19361257103917373,-0.19361257103917373,0.19361257103917373
